DATE: Fri, 07 Aug 2015 00:00:04 +0000
01:26:02,21.899999618530273,44.599998474121094
01:27:02,21.899999618530273,44.5
01:28:02,21.899999618530273,44.5
01:29:02,21.899999618530273,44.5
01:30:02,21.799999237060547,44.400001525878906
01:31:01,21.899999618530273,44.5
01:32:01,21.899999618530273,44.5
01:33:01,21.799999237060547,44.400001525878906
01:34:01,21.799999237060547,44.5
01:35:02,21.799999237060547,44.400001525878906
01:36:01,21.799999237060547,44.5
01:37:01,21.899999618530273,44.599998474121094
01:38:01,21.799999237060547,44.5
01:39:01,21.799999237060547,44.599998474121094
01:40:02,21.799999237060547,44.599998474121094
01:41:01,21.799999237060547,44.70000076293945
01:42:01,21.799999237060547,44.70000076293945
01:43:02,21.799999237060547,44.70000076293945
01:44:01,21.799999237060547,44.79999923706055
01:45:02,21.799999237060547,44.79999923706055
01:46:02,21.799999237060547,44.79999923706055
01:47:02,21.799999237060547,44.79999923706055
01:48:01,21.799999237060547,44.79999923706055
01:49:01,21.799999237060547,44.900001525878906
01:50:02,21.799999237060547,44.900001525878906
01:51:01,21.700000762939453,44.900001525878906
01:52:02,21.799999237060547,45.0
01:53:02,21.799999237060547,44.900001525878906
01:54:02,21.799999237060547,45.0
01:55:02,21.799999237060547,44.900001525878906
01:56:02,21.799999237060547,45.0
01:57:02,21.799999237060547,45.0
01:58:02,21.700000762939453,45.0
01:59:02,21.799999237060547,45.0
02:00:02,21.700000762939453,45.0
02:01:01,21.700000762939453,45.099998474121094
02:02:02,21.700000762939453,45.099998474121094
02:03:01,21.700000762939453,45.099998474121094
02:04:01,21.700000762939453,45.20000076293945
02:05:02,21.700000762939453,45.099998474121094
02:06:02,21.799999237060547,45.20000076293945
02:07:02,21.700000762939453,45.20000076293945
02:08:02,21.700000762939453,45.20000076293945
02:09:02,21.700000762939453,45.20000076293945
02:10:02,21.700000762939453,45.29999923706055
02:11:02,21.700000762939453,45.20000076293945
02:12:01,21.799999237060547,45.20000076293945
02:13:01,21.700000762939453,45.29999923706055
02:14:01,21.700000762939453,45.29999923706055
02:15:02,21.799999237060547,45.29999923706055
02:16:02,21.700000762939453,45.29999923706055
02:17:02,21.799999237060547,45.400001525878906
02:18:01,21.700000762939453,45.79999923706055
02:19:01,21.700000762939453,45.400001525878906
02:20:02,21.700000762939453,45.400001525878906
02:21:01,21.600000381469727,45.29999923706055
02:22:02,21.600000381469727,45.29999923706055
02:23:01,21.700000762939453,45.400001525878906
02:24:01,21.700000762939453,45.400001525878906
02:25:01,21.600000381469727,45.29999923706055
02:26:01,21.600000381469727,45.400001525878906
02:27:01,21.600000381469727,45.29999923706055
02:28:01,21.600000381469727,45.29999923706055
02:29:01,21.600000381469727,45.29999923706055
02:30:02,21.600000381469727,45.29999923706055
02:31:01,21.600000381469727,45.29999923706055
02:32:02,21.600000381469727,45.400001525878906
02:33:02,21.600000381469727,45.29999923706055
02:34:02,21.600000381469727,45.400001525878906
02:35:02,21.600000381469727,45.5
02:36:02,21.600000381469727,45.400001525878906
02:37:02,21.600000381469727,45.70000076293945
02:38:02,21.5,45.400001525878906
02:39:01,21.5,45.400001525878906
02:40:02,21.5,45.400001525878906
02:41:01,21.5,45.400001525878906
02:42:01,21.5,45.400001525878906
02:43:02,21.5,45.599998474121094
02:44:01,21.5,45.5
02:45:01,21.5,45.400001525878906
02:46:01,21.5,45.5
02:47:01,21.399999618530273,45.400001525878906
02:48:02,21.5,45.5
02:49:02,21.5,45.599998474121094
02:50:02,21.5,45.5
02:51:01,21.5,45.5
02:52:01,21.5,45.5
02:53:01,21.399999618530273,45.29999923706055
02:54:01,21.399999618530273,45.29999923706055
02:55:02,21.399999618530273,45.400001525878906
02:56:02,21.399999618530273,45.5
02:57:01,21.399999618530273,45.5
02:58:02,21.399999618530273,45.5
02:59:01,21.399999618530273,45.5
03:00:02,21.399999618530273,45.5
03:01:02,21.399999618530273,45.900001525878906
03:02:01,21.399999618530273,45.5
03:03:01,21.399999618530273,45.5
03:04:02,21.399999618530273,45.599998474121094
03:05:02,21.399999618530273,45.5
03:06:02,21.399999618530273,45.5
03:07:02,21.399999618530273,45.5
03:08:02,21.399999618530273,45.5
03:09:02,21.399999618530273,45.599998474121094
03:10:01,21.399999618530273,45.599998474121094
03:11:02,21.399999618530273,45.599998474121094
03:12:01,21.299999237060547,45.70000076293945
03:13:01,21.399999618530273,45.70000076293945
03:14:02,21.299999237060547,45.70000076293945
03:15:02,21.299999237060547,45.599998474121094
03:16:02,21.299999237060547,45.70000076293945
03:17:01,21.399999618530273,45.79999923706055
03:18:01,21.299999237060547,45.79999923706055
03:19:01,21.399999618530273,45.900001525878906
03:20:02,21.299999237060547,45.900001525878906
03:21:01,21.399999618530273,45.900001525878906
03:22:01,21.299999237060547,45.900001525878906
03:23:01,21.299999237060547,45.900001525878906
03:24:01,21.299999237060547,45.900001525878906
03:25:02,21.299999237060547,45.900001525878906
03:26:02,21.399999618530273,45.900001525878906
03:27:02,21.299999237060547,46.0
03:28:01,21.299999237060547,46.0
03:29:01,21.299999237060547,46.0
03:30:02,21.299999237060547,46.0
03:31:01,21.299999237060547,46.0
03:32:02,21.399999618530273,46.0
03:33:02,21.299999237060547,46.0
03:34:02,21.299999237060547,46.0
03:35:01,21.299999237060547,46.0
03:36:01,21.299999237060547,46.0
03:37:01,21.299999237060547,46.0
03:38:02,21.299999237060547,46.0
03:39:01,21.299999237060547,46.0
03:40:02,21.299999237060547,46.0
03:41:01,21.299999237060547,46.099998474121094
03:42:01,21.299999237060547,46.099998474121094
03:43:01,21.299999237060547,46.099998474121094
03:44:01,21.299999237060547,46.099998474121094
03:45:01,21.299999237060547,46.099998474121094
03:46:01,21.299999237060547,46.099998474121094
03:47:01,21.299999237060547,46.20000076293945
03:48:01,21.299999237060547,46.20000076293945
03:49:01,21.299999237060547,46.20000076293945
03:50:02,21.299999237060547,46.20000076293945
03:51:01,21.299999237060547,46.20000076293945
03:52:01,21.200000762939453,46.099998474121094
03:53:01,21.200000762939453,46.099998474121094
03:54:01,21.299999237060547,46.20000076293945
03:55:01,21.200000762939453,46.20000076293945
03:56:02,21.299999237060547,46.20000076293945
03:57:01,21.200000762939453,46.099998474121094
03:58:01,21.200000762939453,46.099998474121094
03:59:01,21.200000762939453,46.099998474121094
04:00:01,21.200000762939453,46.099998474121094
04:01:02,21.200000762939453,46.099998474121094
04:02:02,21.200000762939453,46.099998474121094
04:03:01,21.200000762939453,46.20000076293945
04:04:01,21.200000762939453,46.20000076293945
04:05:02,21.200000762939453,46.099998474121094
04:06:02,21.200000762939453,46.20000076293945
04:07:02,21.200000762939453,46.099998474121094
04:08:02,21.100000381469727,46.099998474121094
04:09:02,21.200000762939453,46.20000076293945
04:10:02,21.100000381469727,46.099998474121094
04:11:02,21.100000381469727,46.099998474121094
04:12:01,21.100000381469727,46.099998474121094
04:13:01,21.100000381469727,46.099998474121094
04:14:01,21.100000381469727,46.20000076293945
04:15:01,21.100000381469727,46.099998474121094
04:16:01,21.100000381469727,46.099998474121094
04:17:02,21.100000381469727,46.099998474121094
04:18:02,21.100000381469727,46.099998474121094
04:19:01,21.100000381469727,46.20000076293945
04:20:02,21.100000381469727,46.099998474121094
04:21:02,21.100000381469727,46.099998474121094
04:22:01,21.100000381469727,46.099998474121094
04:23:01,21.100000381469727,46.099998474121094
04:24:01,21.100000381469727,46.099998474121094
04:25:02,21.100000381469727,46.099998474121094
04:26:01,21.100000381469727,46.099998474121094
04:27:02,21.100000381469727,46.099998474121094
04:28:02,21.100000381469727,46.099998474121094
04:29:01,21.0,46.0
04:30:02,21.100000381469727,46.099998474121094
04:31:02,21.0,46.0
04:32:02,21.100000381469727,46.099998474121094
04:33:02,21.100000381469727,46.099998474121094
04:34:01,21.0,46.0
04:35:01,21.100000381469727,46.099998474121094
04:36:01,21.100000381469727,46.099998474121094
04:37:02,21.100000381469727,46.099998474121094
04:38:02,21.100000381469727,46.099998474121094
04:39:02,21.0,46.099998474121094
04:40:02,21.0,46.099998474121094
04:41:02,21.100000381469727,46.099998474121094
04:42:02,21.0,46.0
04:43:02,21.0,46.0
04:44:02,21.100000381469727,46.099998474121094
04:45:02,21.0,46.099998474121094
04:46:02,21.100000381469727,46.099998474121094
04:47:02,21.0,46.099998474121094
04:48:01,21.100000381469727,46.20000076293945
04:49:01,21.0,46.20000076293945
04:50:02,21.0,46.20000076293945
04:51:02,21.0,46.20000076293945
04:52:02,21.0,46.29999923706055
04:53:02,21.0,46.29999923706055
04:54:01,21.0,46.29999923706055
04:55:01,21.0,46.29999923706055
04:56:02,21.0,46.29999923706055
04:57:02,21.0,46.29999923706055
04:58:02,21.0,46.29999923706055
04:59:02,21.0,46.29999923706055
05:00:02,21.0,46.400001525878906
05:01:02,21.0,46.400001525878906
05:02:02,20.899999618530273,46.400001525878906
05:03:02,21.0,46.400001525878906
05:04:01,20.899999618530273,46.29999923706055
05:05:02,21.0,46.29999923706055
05:06:02,20.899999618530273,46.400001525878906
05:07:01,21.0,46.79999923706055
05:08:01,21.0,46.900001525878906
05:09:01,21.0,46.400001525878906
05:10:02,21.0,46.400001525878906
05:11:02,20.899999618530273,46.400001525878906
05:12:01,20.899999618530273,46.400001525878906
05:13:02,21.0,46.400001525878906
05:14:02,20.899999618530273,46.400001525878906
05:15:01,20.899999618530273,46.400001525878906
05:16:01,20.899999618530273,46.5
05:17:01,20.899999618530273,46.5
05:18:01,20.899999618530273,46.400001525878906
05:19:01,20.899999618530273,46.400001525878906
05:20:02,20.899999618530273,46.400001525878906
05:21:01,21.0,46.29999923706055
05:22:01,20.899999618530273,46.29999923706055
05:23:01,20.899999618530273,46.29999923706055
05:24:01,20.899999618530273,46.400001525878906
05:25:02,20.899999618530273,46.400001525878906
05:26:02,20.899999618530273,46.400001525878906
05:27:01,20.899999618530273,46.400001525878906
05:28:01,20.899999618530273,46.400001525878906
05:29:02,20.899999618530273,46.5
05:30:02,20.899999618530273,46.400001525878906
05:31:02,20.799999237060547,46.29999923706055
05:32:01,20.799999237060547,46.29999923706055
05:33:02,20.899999618530273,46.29999923706055
05:34:02,20.799999237060547,46.20000076293945
05:35:02,20.899999618530273,46.29999923706055
05:36:02,20.799999237060547,46.20000076293945
05:37:02,20.799999237060547,46.20000076293945
05:38:01,20.899999618530273,46.29999923706055
05:39:01,20.899999618530273,46.900001525878906
05:40:02,20.799999237060547,46.20000076293945
05:41:02,20.899999618530273,46.29999923706055
05:42:01,20.899999618530273,46.29999923706055
05:43:01,20.899999618530273,46.20000076293945
05:44:01,20.899999618530273,46.20000076293945
05:45:01,20.799999237060547,46.29999923706055
05:46:01,20.799999237060547,46.29999923706055
05:47:01,20.899999618530273,46.20000076293945
05:48:01,20.799999237060547,46.20000076293945
05:49:01,20.799999237060547,46.20000076293945
05:50:02,20.799999237060547,46.20000076293945
05:51:01,20.799999237060547,46.20000076293945
05:52:01,20.799999237060547,46.20000076293945
05:53:01,20.799999237060547,46.29999923706055
05:54:02,20.799999237060547,46.29999923706055
05:55:02,20.799999237060547,46.29999923706055
05:56:02,20.799999237060547,46.29999923706055
05:57:02,20.799999237060547,46.29999923706055
05:58:02,20.799999237060547,46.29999923706055
05:59:02,20.799999237060547,46.400001525878906
06:00:02,20.799999237060547,46.400001525878906
06:01:02,20.799999237060547,46.29999923706055
06:02:02,20.799999237060547,46.29999923706055
06:03:01,20.799999237060547,46.29999923706055
06:04:01,20.799999237060547,46.400001525878906
06:05:02,20.799999237060547,46.400001525878906
06:06:01,20.799999237060547,46.400001525878906
06:07:01,20.799999237060547,46.400001525878906
06:08:02,20.799999237060547,46.400001525878906
06:09:02,20.799999237060547,46.29999923706055
06:10:02,20.799999237060547,46.29999923706055
06:11:01,20.799999237060547,46.29999923706055
06:12:01,20.799999237060547,46.29999923706055
06:13:01,20.799999237060547,46.29999923706055
06:14:01,20.799999237060547,46.400001525878906
06:15:01,20.799999237060547,46.29999923706055
06:16:01,20.799999237060547,46.400001525878906
06:17:01,20.799999237060547,46.29999923706055
06:18:01,20.799999237060547,46.29999923706055
06:19:01,20.799999237060547,46.400001525878906
06:20:02,20.799999237060547,46.20000076293945
06:21:01,20.899999618530273,46.29999923706055
06:22:01,20.899999618530273,46.400001525878906
06:23:01,20.899999618530273,46.29999923706055
06:24:01,20.899999618530273,46.29999923706055
06:25:02,21.0,46.29999923706055
06:26:01,20.899999618530273,46.29999923706055
06:27:01,21.0,46.29999923706055
06:28:01,20.899999618530273,46.20000076293945
06:29:01,21.0,46.20000076293945
06:30:02,21.0,46.20000076293945
06:31:01,21.0,46.20000076293945
06:32:01,21.0,46.099998474121094
06:33:01,21.0,46.0
06:34:01,21.0,46.0
06:35:01,21.0,46.099998474121094
06:36:02,20.899999618530273,46.099998474121094
06:37:01,21.0,46.099998474121094
06:38:02,21.0,46.0
06:39:02,21.0,46.099998474121094
06:40:02,21.0,46.099998474121094
06:41:02,21.0,46.099998474121094
06:42:02,21.0,46.099998474121094
06:43:02,21.0,46.20000076293945
06:44:02,20.899999618530273,46.20000076293945
06:45:01,20.899999618530273,46.20000076293945
06:46:01,20.899999618530273,46.20000076293945
06:47:01,20.899999618530273,46.20000076293945
06:48:01,20.899999618530273,46.20000076293945
06:49:02,20.899999618530273,46.20000076293945
06:50:02,20.899999618530273,46.20000076293945
06:51:01,21.0,46.099998474121094
06:52:01,21.0,46.099998474121094
06:53:01,21.0,46.20000076293945
06:54:01,21.0,46.20000076293945
06:55:02,21.100000381469727,46.099998474121094
06:56:02,21.100000381469727,46.099998474121094
06:57:02,21.100000381469727,46.0
06:58:01,21.200000762939453,45.900001525878906
06:59:01,21.200000762939453,45.900001525878906
07:00:01,21.200000762939453,45.900001525878906
07:01:01,21.200000762939453,45.900001525878906
07:02:01,21.200000762939453,45.900001525878906
07:03:01,21.200000762939453,45.900001525878906
07:04:01,21.200000762939453,45.900001525878906
07:05:02,21.200000762939453,45.900001525878906
07:06:01,21.200000762939453,45.900001525878906
07:07:02,21.200000762939453,45.900001525878906
07:08:02,21.200000762939453,46.0
07:09:02,21.200000762939453,46.099998474121094
07:10:02,21.200000762939453,46.099998474121094
07:11:01,21.200000762939453,46.20000076293945
07:12:01,21.299999237060547,46.20000076293945
07:13:01,21.399999618530273,46.099998474121094
07:14:01,21.399999618530273,46.0
07:15:01,21.5,45.70000076293945
07:16:01,21.600000381469727,45.599998474121094
07:17:01,21.600000381469727,45.29999923706055
07:18:01,21.700000762939453,45.20000076293945
07:19:01,21.799999237060547,45.099998474121094
07:20:02,21.799999237060547,45.0
07:21:01,21.899999618530273,45.0
07:22:01,21.899999618530273,44.900001525878906
07:23:01,21.899999618530273,44.900001525878906
07:24:01,21.899999618530273,44.70000076293945
07:25:01,22.0,44.70000076293945
07:26:01,22.0,44.599998474121094
07:27:02,22.100000381469727,44.599998474121094
07:28:02,22.100000381469727,44.599998474121094
07:29:02,22.200000762939453,44.5
07:30:02,22.200000762939453,44.5
07:31:01,22.100000381469727,44.5
07:32:01,22.200000762939453,44.29999923706055
07:33:02,22.299999237060547,44.5
07:34:02,22.200000762939453,44.29999923706055
07:35:02,22.299999237060547,44.400001525878906
07:36:02,22.299999237060547,44.29999923706055
07:37:01,22.299999237060547,44.20000076293945
07:38:01,22.399999618530273,44.20000076293945
07:39:01,22.399999618530273,44.099998474121094
07:40:02,22.399999618530273,44.20000076293945
07:41:01,22.399999618530273,44.099998474121094
07:42:01,22.399999618530273,44.0
07:43:01,22.399999618530273,44.099998474121094
07:44:01,22.399999618530273,44.099998474121094
07:45:01,22.5,44.20000076293945
07:46:02,22.5,44.20000076293945
07:47:02,22.600000381469727,44.20000076293945
07:48:02,22.5,44.099998474121094
07:49:02,22.600000381469727,44.5
07:50:02,22.600000381469727,44.0
07:51:01,22.600000381469727,44.0
07:52:01,22.600000381469727,43.900001525878906
07:53:01,22.600000381469727,44.0
07:54:01,22.700000762939453,44.099998474121094
07:55:01,22.700000762939453,44.0
07:56:01,22.700000762939453,43.900001525878906
07:57:01,22.700000762939453,44.099998474121094
07:58:02,22.700000762939453,44.099998474121094
07:59:01,22.799999237060547,44.0
08:00:01,22.799999237060547,44.0
08:01:01,22.799999237060547,44.0
08:02:02,22.799999237060547,44.0
08:03:02,22.799999237060547,44.20000076293945
08:04:01,22.799999237060547,44.099998474121094
08:05:02,22.799999237060547,44.099998474121094
08:06:02,22.899999618530273,44.400001525878906
08:07:02,22.899999618530273,44.20000076293945
08:08:02,22.899999618530273,44.20000076293945
08:09:02,22.799999237060547,44.29999923706055
08:10:02,22.899999618530273,44.099998474121094
08:11:01,22.799999237060547,43.900001525878906
08:12:01,22.899999618530273,43.900001525878906
08:13:02,22.899999618530273,43.79999923706055
08:14:02,22.799999237060547,43.79999923706055
08:15:02,22.799999237060547,44.79999923706055
08:16:01,22.799999237060547,43.400001525878906
08:17:01,22.799999237060547,43.5
08:18:01,22.799999237060547,43.400001525878906
08:19:01,22.799999237060547,43.29999923706055
08:20:02,22.899999618530273,43.29999923706055
08:21:01,22.799999237060547,43.099998474121094
08:22:02,22.799999237060547,43.0
08:23:01,22.899999618530273,43.099998474121094
08:24:01,22.899999618530273,42.900001525878906
08:25:01,22.899999618530273,43.0
08:26:01,22.899999618530273,42.900001525878906
08:27:01,22.899999618530273,42.79999923706055
08:28:01,22.899999618530273,42.79999923706055
08:29:01,22.899999618530273,42.70000076293945
08:30:02,22.899999618530273,42.5
08:31:01,22.899999618530273,42.79999923706055
08:32:01,23.0,42.70000076293945
08:33:01,23.0,42.599998474121094
08:34:01,23.0,42.599998474121094
08:35:02,22.899999618530273,42.5
08:36:02,23.0,42.599998474121094
08:37:02,23.0,42.5
08:38:02,22.899999618530273,42.29999923706055
08:39:02,23.0,42.20000076293945
08:40:02,23.0,42.29999923706055
08:41:01,23.0,42.29999923706055
08:42:01,23.0,42.20000076293945
08:43:01,23.0,42.099998474121094
08:44:01,23.0,41.79999923706055
08:45:01,23.0,41.70000076293945
08:46:01,23.100000381469727,41.900001525878906
08:47:01,23.0,41.79999923706055
08:48:02,23.0,41.900001525878906
08:49:01,23.0,41.900001525878906
08:50:02,23.0,41.79999923706055
08:51:01,23.100000381469727,41.70000076293945
08:52:01,23.0,41.599998474121094
08:53:01,23.0,41.70000076293945
08:54:01,23.0,41.70000076293945
08:55:01,23.0,41.70000076293945
08:56:02,23.0,41.79999923706055
08:57:02,23.0,41.79999923706055
08:58:02,23.0,41.79999923706055
08:59:02,23.0,41.79999923706055
09:00:02,23.0,41.70000076293945
09:01:02,23.0,41.70000076293945
09:02:02,23.0,41.79999923706055
09:03:01,22.899999618530273,41.900001525878906
09:04:02,23.0,41.79999923706055
09:05:02,22.899999618530273,41.29999923706055
09:06:01,23.0,41.79999923706055
09:07:02,22.899999618530273,41.599998474121094
09:08:02,23.0,41.5
09:09:01,23.0,42.0
09:10:02,22.899999618530273,42.099998474121094
09:11:02,23.0,42.099998474121094
09:12:02,23.0,42.099998474121094
09:13:01,23.0,42.099998474121094
09:14:01,23.0,42.0
09:15:01,23.0,42.099998474121094
09:16:01,22.899999618530273,42.20000076293945
09:17:02,22.899999618530273,42.29999923706055
09:18:02,22.899999618530273,42.400001525878906
09:19:01,22.899999618530273,42.400001525878906
09:20:02,22.899999618530273,42.5
09:21:01,22.899999618530273,42.5
09:22:01,22.899999618530273,42.599998474121094
09:23:01,22.799999237060547,42.5
09:24:01,22.799999237060547,42.5
09:25:01,22.799999237060547,42.5
09:26:01,22.799999237060547,42.5
09:27:01,22.799999237060547,42.5
09:28:01,22.799999237060547,42.400001525878906
09:29:02,22.799999237060547,42.400001525878906
09:30:02,22.799999237060547,42.29999923706055
09:31:01,22.799999237060547,42.29999923706055
09:32:02,22.899999618530273,42.400001525878906
09:33:02,22.899999618530273,42.29999923706055
09:34:02,22.899999618530273,42.20000076293945
09:35:02,22.899999618530273,42.099998474121094
09:36:02,22.899999618530273,42.099998474121094
09:37:02,22.899999618530273,42.0
09:38:02,22.899999618530273,42.099998474121094
09:39:01,23.0,42.0
09:40:02,23.0,42.0
09:41:01,23.0,41.900001525878906
09:42:01,23.0,41.79999923706055
09:43:01,23.100000381469727,41.79999923706055
09:44:01,23.0,41.79999923706055
09:45:01,23.100000381469727,41.79999923706055
09:46:01,23.100000381469727,41.70000076293945
09:47:01,23.100000381469727,41.70000076293945
09:48:02,23.100000381469727,41.599998474121094
09:49:02,23.0,41.5
09:50:02,23.100000381469727,41.599998474121094
09:51:02,23.100000381469727,41.599998474121094
09:52:01,23.100000381469727,41.599998474121094
09:53:01,23.100000381469727,41.599998474121094
09:54:01,23.100000381469727,41.599998474121094
09:55:01,23.100000381469727,41.599998474121094
09:56:01,23.100000381469727,41.599998474121094
09:57:01,23.100000381469727,42.0
09:58:02,23.100000381469727,41.5
09:59:01,23.100000381469727,41.5
10:00:01,23.100000381469727,41.5
10:01:01,23.100000381469727,41.5
10:02:02,23.100000381469727,41.5
10:03:01,23.100000381469727,41.5
10:04:02,23.100000381469727,41.5
10:05:02,23.100000381469727,41.5
10:06:02,23.100000381469727,41.5
10:07:01,23.100000381469727,41.5
10:08:02,23.100000381469727,41.5
10:09:02,23.100000381469727,41.5
10:10:02,23.100000381469727,41.5
10:11:02,23.100000381469727,41.5
10:12:02,23.100000381469727,41.5
10:13:02,23.100000381469727,41.5
10:14:02,23.100000381469727,41.5
10:15:02,23.0,41.5
10:16:01,23.0,41.5
10:17:02,23.0,41.5
10:18:02,23.0,41.5
10:19:01,23.0,41.5
10:20:02,22.899999618530273,41.5
10:21:01,23.0,41.5
10:22:01,23.0,41.5
10:23:02,22.899999618530273,41.5
10:24:02,23.0,41.400001525878906
10:25:02,23.0,41.5
10:26:02,22.899999618530273,41.5
10:27:02,23.0,41.5
10:28:02,23.0,41.5
10:29:02,22.899999618530273,41.400001525878906
10:30:02,23.0,41.400001525878906
10:31:01,23.0,41.400001525878906
10:32:02,22.899999618530273,41.5
10:33:01,23.0,41.5
10:34:01,22.899999618530273,41.400001525878906
10:35:02,23.0,41.400001525878906
10:36:02,23.0,41.400001525878906
10:37:02,23.0,41.400001525878906
10:38:02,23.0,41.5
10:39:01,22.899999618530273,41.400001525878906
10:40:02,22.899999618530273,41.400001525878906
10:41:02,22.899999618530273,41.400001525878906
10:42:02,22.899999618530273,41.5
10:43:01,22.899999618530273,41.400001525878906
10:44:01,22.899999618530273,41.900001525878906
10:45:01,22.899999618530273,41.5
10:46:02,22.899999618530273,41.5
10:47:02,22.899999618530273,41.599998474121094
10:48:01,22.899999618530273,41.599998474121094
10:49:01,22.899999618530273,41.599998474121094
10:50:02,22.899999618530273,41.70000076293945
10:51:01,22.899999618530273,41.599998474121094
10:52:01,22.899999618530273,41.599998474121094
10:53:01,22.899999618530273,41.70000076293945
10:54:01,22.899999618530273,41.5
10:55:01,22.899999618530273,41.29999923706055
10:56:01,22.799999237060547,41.70000076293945
10:57:02,22.799999237060547,41.70000076293945
10:58:02,22.799999237060547,41.900001525878906
10:59:02,22.799999237060547,42.099998474121094
11:00:02,22.799999237060547,42.20000076293945
11:01:02,22.799999237060547,42.099998474121094
11:02:02,22.799999237060547,42.099998474121094
11:03:01,22.799999237060547,42.099998474121094
11:04:01,22.700000762939453,42.0
11:05:02,22.799999237060547,42.0
11:06:01,22.799999237060547,41.900001525878906
11:07:01,22.799999237060547,41.900001525878906
11:08:01,22.899999618530273,42.099998474121094
11:09:01,23.0,42.70000076293945
11:10:02,22.899999618530273,42.20000076293945
11:11:01,22.899999618530273,42.400001525878906
11:12:02,22.899999618530273,43.79999923706055
11:13:01,22.899999618530273,44.599998474121094
11:14:02,22.899999618530273,44.5
11:15:02,22.899999618530273,44.400001525878906
11:16:02,22.899999618530273,44.400001525878906
11:17:02,22.899999618530273,44.400001525878906
11:18:02,22.899999618530273,44.599998474121094
11:19:02,22.899999618530273,45.400001525878906
11:20:02,22.899999618530273,45.099998474121094
11:21:01,22.899999618530273,46.599998474121094
11:22:01,22.899999618530273,46.29999923706055
11:23:01,22.799999237060547,45.099998474121094
11:24:01,22.899999618530273,44.599998474121094
11:25:01,22.899999618530273,44.0
11:26:01,22.899999618530273,43.599998474121094
11:27:02,22.899999618530273,43.400001525878906
11:28:02,22.899999618530273,43.20000076293945
